	sentence_id	token_id	token	freq	surp
12476	830	10	the	0.0537	1.9922587135113579
12477	830	11	proposal	2.95e-05	6.943040196207938
12478	830	12	that	0.0102	6.78568977368294
12479	830	13	the	0.0537	3.26858038245936
12480	830	14	housing	5.89e-05	11.499808987871177
12481	830	15	authority	6.46e-05	3.3633054680421317
12482	830	16	drafted	8.13e-06	8.206659341598854
12483	830	17	,	0.0	11.646756505608904
12484	830	18	the	0.0537	3.135568512324716
12485	830	19	house	0.000513	10.310582285628547
12486	830	20	was	0.00661	2.0198733255446353
12487	830	21	built	0.000117	2.5841722419399584
12488	830	22	correctly	1.62e-05	10.470415863980023
12489	830	23	.	0.0	4.77281345343821
12490	831	0	The	0.0537	0.0
12491	831	1	architect	1.2e-05	13.174372409232415
12492	831	2	who	0.00219	6.735545515960991
12493	831	3	the	0.0537	12.318347541908429
12494	831	4	mayor	4.17e-05	9.173355217760477
12495	831	5	respected	1.29e-05	13.820707895519861
12496	831	6	very	0.001	8.64136569935046
12497	831	7	much	0.001	0.15561220753675425
12498	831	8	read	0.000347	13.335374337554862
12499	831	9	the	0.0537	1.329471463464956
12500	831	10	proposal	2.95e-05	5.8488454604795646
12501	831	11	that	0.0102	6.896888632811805
12502	831	12	the	0.0537	2.909378404640113
12503	831	13	housing	5.89e-05	12.222400432883845
12504	831	14	authority	6.46e-05	4.342306696963148
12505	831	15	drafted	8.13e-06	8.118265730930613
12506	831	16	,	0.0	12.243234803463459
12507	831	17	the	0.0537	5.160934645803107
12508	831	18	house	0.000513	9.709588615687926
12509	831	19	was	0.00661	2.534584305596729
12510	831	20	built	0.000117	3.9442020707222594
12511	831	21	correctly	1.62e-05	11.16331692368064
12512	831	22	.	0.0	5.344214469039374
12513	832	0	Before	0.000851	0.0
12514	832	1	the	0.0537	3.688269282269773
12515	832	2	actor	4.47e-05	13.399537371992652
12516	832	3	who	0.00219	7.485816540894046
12517	832	4	the	0.0537	11.179577348097029
12518	832	5	director	0.000141	7.128636821323427
12519	832	6	praised	1.05e-05	10.315817453852521
12520	832	7	openly	1.29e-05	11.072215093750613
12521	832	8	delivered	4.17e-05	13.911809754379089
12522	832	9	the	0.0537	2.5100786825728423
12523	832	10	speech	7.08e-05	4.380911908352166
12524	832	11	that	0.0102	5.376150428924592
12525	832	12	the	0.0537	4.428331364218387
12526	832	13	author	8.91e-05	8.805636141303745
12527	832	14	had	0.00214	3.4017220963474504
12528	832	15	written	0.000123	1.8184491610789217
12529	832	16	yesterday	8.13e-05	16.025407997919817
12530	832	17	.	0.0	11.410332396814788
12531	833	0	The	0.0537	0.0
12532	833	1	actor	4.47e-05	12.926643078203394
12533	833	2	who	0.00219	4.808048458284977
12534	833	3	the	0.0537	11.640919787013416
12535	833	4	director	0.000141	5.813324584378379
12536	833	5	praised	1.05e-05	10.265998621049457
12537	833	6	openly	1.29e-05	12.190782187227974
12538	833	7	delivered	4.17e-05	14.152602137824253
12539	833	8	the	0.0537	2.995643727702278
12540	833	9	speech	7.08e-05	5.9262421752923755
12541	833	10	that	0.0102	4.500516230298106
12542	833	11	the	0.0537	4.194774811605356
12543	833	12	author	8.91e-05	9.22039044244587
12544	833	13	had	0.00214	3.60590972323616
12545	833	14	written	0.000123	2.1762937001261777
12546	833	15	yesterday	8.13e-05	16.102575405458488
12547	833	16	.	0.0	10.27472819770252
12548	834	0	Before	0.000851	0.0
12549	834	1	the	0.0537	3.688269282269773
12550	834	2	actor	4.47e-05	13.399537371992652
12551	834	3	who	0.00219	7.485816540894046
12552	834	4	the	0.0537	11.179577348097029
12553	834	5	director	0.000141	7.128636821323427
12554	834	6	praised	1.05e-05	10.315817453852521
12555	834	7	openly	1.29e-05	11.072215093750613
12556	834	8	delivered	4.17e-05	13.911809754379089
12557	834	9	the	0.0537	2.5100786825728423
12558	834	10	speech	7.08e-05	4.380911908352166
12559	834	11	that	0.0102	5.376150428924592
12560	834	12	the	0.0537	4.428331364218387
12561	834	13	author	8.91e-05	8.805636141303745
12562	834	14	had	0.00214	3.4017220963474504
12563	834	15	written	0.000123	1.8184491610789217
12564	834	16	yesterday	8.13e-05	16.025407997919817
12565	834	17	,	0.0	9.787941693365143
12566	834	18	she	0.00182	6.461094132819436
12567	834	19	took	0.000324	6.579471625045221
12568	834	20	a	0.0229	1.97772769606777
12569	834	21	deep	0.000112	3.0791185472425924
12570	834	22	breath	3.31e-05	0.06171152281072869
12571	834	23	.	0.0	6.449325304207154
12572	835	0	The	0.0537	0.0
12573	835	1	actor	4.47e-05	12.926643078203394
12574	835	2	who	0.00219	4.808048458284977
12575	835	3	the	0.0537	11.640919787013416
12576	835	4	director	0.000141	5.813324584378379
12577	835	5	praised	1.05e-05	10.265998621049457
12578	835	6	openly	1.29e-05	12.190782187227974
12579	835	7	delivered	4.17e-05	14.152602137824253
12580	835	8	the	0.0537	2.995643727702278
12581	835	9	speech	7.08e-05	5.9262421752923755
12582	835	10	that	0.0102	4.500516230298106
12583	835	11	the	0.0537	4.194774811605356
12584	835	12	author	8.91e-05	9.22039044244587
12585	835	13	had	0.00214	3.60590972323616
12586	835	14	written	0.000123	2.1762937001261777
12587	835	15	yesterday	8.13e-05	16.102575405458488
12588	835	16	,	0.0	11.80114988693996
12589	835	17	she	0.00182	9.749151956826058
12590	835	18	took	0.000324	8.051168949372487
12591	835	19	a	0.0229	2.8570078317510132
12592	835	20	deep	0.000112	3.040297451028365
12593	835	21	breath	3.31e-05	0.10100908241127124
12594	835	22	.	0.0	7.481859299665597
12595	836	0	While	0.000724	0.0
12596	836	1	the	0.0537	2.7114353578113244
12597	836	2	pianist	3.02e-06	16.005138974192835
12598	836	3	who	0.00219	9.297757231651568
12599	836	4	the	0.0537	11.592272321587814
12600	836	5	critic	8.91e-06	8.873279459944028
12601	836	6	did	0.000912	8.87460087697508
12602	836	7	not	0.0049	0.4901916583183795
12603	836	8	like	0.00257	3.5468626481506083
12604	836	9	practiced	6.61e-06	14.078320833410059
12605	836	10	the	0.0537	3.6738849121309336
12606	836	11	music	0.000331	3.8479793472331565
12607	836	12	that	0.0102	5.201272510683599
12608	836	13	the	0.0537	2.0409018884338295
12609	836	14	composer	7.08e-06	6.645413774243739
12610	836	15	had	0.00214	1.9425210044170207
12611	836	16	written	0.000123	0.8311562190288431
12612	836	17	.	0.0	13.011820418537114
12613	837	0	The	0.0537	0.0
12614	837	1	pianist	3.02e-06	16.464775621393503
12615	837	2	who	0.00219	6.765953567706611
12616	837	3	the	0.0537	11.398178328644507
12617	837	4	critic	8.91e-06	9.219941286891677
12618	837	5	did	0.000912	8.75584060080635
12619	837	6	not	0.0049	0.3091961123221538
12620	837	7	like	0.00257	2.8775961536158134
12621	837	8	practiced	6.61e-06	15.31683489444592
12622	837	9	the	0.0537	3.7248095652685436
12623	837	10	music	0.000331	4.025865620735267
12624	837	11	that	0.0102	4.611931196759851
12625	837	12	the	0.0537	1.304262056065803
12626	837	13	composer	7.08e-06	8.315934262559217
12627	837	14	had	0.00214	2.1319087234446954
12628	837	15	written	0.000123	0.8018628470768467
12629	837	16	.	0.0	11.97078625247447
12630	838	0	While	0.000724	0.0
12631	838	1	the	0.0537	2.7114353578113244
12632	838	2	pianist	3.02e-06	16.005138974192835
12633	838	3	who	0.00219	9.297757231651568
12634	838	4	the	0.0537	11.592272321587814
12635	838	5	critic	8.91e-06	8.873279459944028
12636	838	6	did	0.000912	8.87460087697508
12637	838	7	not	0.0049	0.4901916583183795
12638	838	8	like	0.00257	3.5468626481506083
12639	838	9	practiced	6.61e-06	14.078320833410059
12640	838	10	the	0.0537	3.6738849121309336
12641	838	11	music	0.000331	3.8479793472331565
12642	838	12	that	0.0102	5.201272510683599
12643	838	13	the	0.0537	2.0409018884338295
12644	838	14	composer	7.08e-06	6.645413774243739
12645	838	15	had	0.00214	1.9425210044170207
12646	838	16	written	0.000123	0.8311562190288431
12647	838	17	,	0.0	12.514866334757553
12648	838	18	the	0.0537	0.9713531474595488
12649	838	19	conductor	6.31e-06	7.620846017142015
12650	838	20	stretched	7.59e-06	14.718620590334549
12651	838	21	his	0.00324	5.09748650667901
12652	838	22	arms	6.61e-05	3.2768996762008156
12653	838	23	.	0.0	9.042133835327673
12654	839	0	The	0.0537	0.0
12655	839	1	pianist	3.02e-06	16.464775621393503
12656	839	2	who	0.00219	6.765953567706611
12657	839	3	the	0.0537	11.398178328644507
12658	839	4	critic	8.91e-06	9.219941286891677
12659	839	5	did	0.000912	8.75584060080635
12660	839	6	not	0.0049	0.3091961123221538
12661	839	7	like	0.00257	2.8775961536158134
12662	839	8	practiced	6.61e-06	15.31683489444592
12663	839	9	the	0.0537	3.7248095652685436
12664	839	10	music	0.000331	4.025865620735267
12665	839	11	that	0.0102	4.611931196759851
12666	839	12	the	0.0537	1.304262056065803
12667	839	13	composer	7.08e-06	8.315934262559217
12668	839	14	had	0.00214	2.1319087234446954
12669	839	15	written	0.000123	0.8018628470768467
12670	839	16	,	0.0	13.60048554251979
12671	839	17	the	0.0537	3.994022245696327
12672	839	18	conductor	6.31e-06	5.61902544753675
12673	839	19	stretched	7.59e-06	15.67114128976105
12674	839	20	his	0.00324	4.279536116501856
12675	839	21	arms	6.61e-05	2.2595590764872817
12676	839	22	.	0.0	9.492727979321467
12677	840	0	Although	0.0002	0.0
12678	840	1	the	0.0537	2.8541483728442514
12679	840	2	students	0.000178	11.115417777140744
12680	840	3	who	0.00219	5.703887852569331
12681	840	4	the	0.0537	11.376239828030817
12682	840	5	principle	2.19e-05	13.660030828676408
12683	840	6	had	0.00214	4.833952949389287
12684	840	7	disciplined	3.24e-06	7.267953911574223
12685	840	8	enjoyed	3.89e-05	11.17260011195789
12686	840	9	the	0.0537	2.288787813265531
12687	840	10	novel	4.27e-05	8.93288523347187
12688	840	11	that	0.0102	8.833945591730801
12689	840	12	the	0.0537	3.2007546485501908
12690	840	13	school	0.000513	4.882498776567957
12691	840	14	administrator	1.17e-05	10.190778259860096
12692	840	15	had	0.00214	1.2817817527795587
12693	840	16	written	0.000123	6.093294423725223
12694	840	17	.	0.0	13.705134316026095
12695	841	0	The	0.0537	0.0
12696	841	1	students	0.000178	10.428981605943385
12697	841	2	who	0.00219	4.809421590777677
12698	841	3	the	0.0537	12.651734614508523
12699	841	4	principle	2.19e-05	13.355744315447682
12700	841	5	had	0.00214	5.054282557844914
12701	841	6	disciplined	3.24e-06	8.159884534575253
12702	841	7	enjoyed	3.89e-05	13.020770815852105
12703	841	8	the	0.0537	2.0964252768753022
12704	841	9	novel	4.27e-05	9.673805894354361
12705	841	10	that	0.0102	8.526720842028764
12706	841	11	the	0.0537	3.2024948051836697
12707	841	12	school	0.000513	5.489226296329851
12708	841	13	administrator	1.17e-05	9.68790892735112
12709	841	14	had	0.00214	1.3348532185180184
12710	841	15	written	0.000123	4.463679495853613
12711	841	16	.	0.0	11.520732001839344
12712	842	0	Although	0.0002	0.0
12713	842	1	the	0.0537	2.8541483728442514
12714	842	2	students	0.000178	11.115417777140744
12715	842	3	who	0.00219	5.703887852569331
12716	842	4	the	0.0537	11.376239828030817
12717	842	5	principle	2.19e-05	13.660030828676408
12718	842	6	had	0.00214	4.833952949389287
12719	842	7	disciplined	3.24e-06	7.267953911574223
12720	842	8	enjoyed	3.89e-05	11.17260011195789
12721	842	9	the	0.0537	2.288787813265531
12722	842	10	novel	4.27e-05	8.93288523347187
12723	842	11	that	0.0102	8.833945591730801
12724	842	12	the	0.0537	3.2007546485501908
12725	842	13	school	0.000513	4.882498776567957
12726	842	14	administrator	1.17e-05	10.190778259860096
12727	842	15	had	0.00214	1.2817817527795587
12728	842	16	written	0.000123	6.093294423725223
12729	842	17	,	0.0	11.20951328670377
12730	842	18	the	0.0537	1.7355088628911028
12731	842	19	teacher	7.59e-05	5.989483674681419
12732	842	20	considered	0.00012	10.156266089949254
12733	842	21	it	0.00891	2.5009568053265507
12734	842	22	poorly	1.26e-05	7.831969501197392
12735	842	23	written	0.000123	0.14070314318674823
12736	842	24	.	0.0	5.501274940094494
12737	843	0	The	0.0537	0.0
12738	843	1	students	0.000178	10.428981605943385
12739	843	2	who	0.00219	4.809421590777677
12740	843	3	the	0.0537	12.651734614508523
12741	843	4	principle	2.19e-05	13.355744315447682
12742	843	5	had	0.00214	5.054282557844914
12743	843	6	disciplined	3.24e-06	8.159884534575253
12744	843	7	enjoyed	3.89e-05	13.020770815852105
12745	843	8	the	0.0537	2.0964252768753022
12746	843	9	novel	4.27e-05	9.673805894354361
12747	843	10	that	0.0102	8.526720842028764
12748	843	11	the	0.0537	3.2024948051836697
12749	843	12	school	0.000513	5.489226296329851
12750	843	13	administrator	1.17e-05	9.68790892735112
12751	843	14	had	0.00214	1.3348532185180184
12752	843	15	written	0.000123	4.463679495853613
12753	843	16	,	0.0	13.177112088781092
12754	843	17	the	0.0537	5.440167825581119
12755	843	18	teacher	7.59e-05	5.713171823840775
12756	843	19	considered	0.00012	11.025444231313047
12757	843	20	it	0.00891	2.988628211730961
12758	843	21	poorly	1.26e-05	8.719770145447884
12759	843	22	written	0.000123	0.1148251635885525
12760	843	23	.	0.0	5.260560219235079
12761	844	0	While	0.000724	0.0
12762	844	1	the	0.0537	2.7114353578113244
12763	844	2	maid	7.24e-06	15.666904536989108
12764	844	3	who	0.00219	7.036738232899502
12765	844	4	the	0.0537	11.721042719040227
12766	844	5	chef	1.7e-05	10.733069376308325
12767	844	6	had	0.00214	3.2357282196465262
12768	844	7	yelled	5.75e-06	9.649426912642769
12769	844	8	at	0.00501	0.04712823100121974
12770	844	9	read	0.000347	14.150840615229896
12771	844	10	the	0.0537	1.9811940069190646
12772	844	11	magazine	5.5e-05	5.857277311646445
12773	844	12	that	0.0102	6.956150490918285
12774	844	13	the	0.0537	2.767105570644984
12775	844	14	shift	3.72e-05	16.27663454695802
12776	844	15	manager	9.33e-05	1.693075544986618
12777	844	16	left	0.000417	5.948182022189398
12778	844	17	behind	0.000195	3.3323149681107016
12779	844	18	.	0.0	13.809327406011914
12780	845	0	The	0.0537	0.0
12781	845	1	maid	7.24e-06	15.790243389623493
12782	845	2	who	0.00219	5.335565194050028
12783	845	3	the	0.0537	12.00039595839418
12784	845	4	chef	1.7e-05	10.60130979438374
12785	845	5	had	0.00214	3.015429343392792
12786	845	6	yelled	5.75e-06	9.238433748409816
12787	845	7	at	0.00501	0.054069709863883215
12788	845	8	read	0.000347	14.912526961226167
12789	845	9	the	0.0537	1.7801295732706088
12790	845	10	magazine	5.5e-05	7.797994135979085
12791	845	11	that	0.0102	6.225589435198946
12792	845	12	the	0.0537	3.0703769537927355
12793	845	13	shift	3.72e-05	16.490915590359002
12794	845	14	manager	9.33e-05	1.8717935439538869
12795	845	15	left	0.000417	4.976060920414089
12796	845	16	behind	0.000195	3.161610470828504
12797	845	17	.	0.0	12.682259356111013
12798	846	0	While	0.000724	0.0
12799	846	1	the	0.0537	2.7114353578113244
12800	846	2	maid	7.24e-06	15.666904536989108
12801	846	3	who	0.00219	7.036738232899502
12802	846	4	the	0.0537	11.721042719040227
12803	846	5	chef	1.7e-05	10.733069376308325
12804	846	6	had	0.00214	3.2357282196465262
12805	846	7	yelled	5.75e-06	9.649426912642769
12806	846	8	at	0.00501	0.04712823100121974
12807	846	9	read	0.000347	14.150840615229896
12808	846	10	the	0.0537	1.9811940069190646
12809	846	11	magazine	5.5e-05	5.857277311646445
12810	846	12	that	0.0102	6.956150490918285
12811	846	13	the	0.0537	2.767105570644984
12812	846	14	shift	3.72e-05	16.27663454695802
12813	846	15	manager	9.33e-05	1.693075544986618
12814	846	16	left	0.000417	5.948182022189398
12815	846	17	behind	0.000195	3.3323149681107016
12816	846	18	,	0.0	11.972141405526745
12817	846	19	the	0.0537	1.476057518957161
12818	846	20	customer	4.07e-05	8.640996487531426
12819	846	21	waited	1.82e-05	7.061956739071475
12820	846	22	at	0.00501	4.581800455808171
12821	846	23	her	0.002	6.272738863385781
12822	846	24	table	0.000112	0.9296857567740252
12823	846	25	.	0.0	6.3149765411219505
12824	847	0	The	0.0537	0.0
12825	847	1	maid	7.24e-06	15.790243389623493
12826	847	2	who	0.00219	5.335565194050028
12827	847	3	the	0.0537	12.00039595839418
12828	847	4	chef	1.7e-05	10.60130979438374
12829	847	5	had	0.00214	3.015429343392792
12830	847	6	yelled	5.75e-06	9.238433748409816
12831	847	7	at	0.00501	0.054069709863883215
12832	847	8	read	0.000347	14.912526961226167
12833	847	9	the	0.0537	1.7801295732706088
12834	847	10	magazine	5.5e-05	7.797994135979085
12835	847	11	that	0.0102	6.225589435198946
12836	847	12	the	0.0537	3.0703769537927355
12837	847	13	shift	3.72e-05	16.490915590359002
12838	847	14	manager	9.33e-05	1.8717935439538869
12839	847	15	left	0.000417	4.976060920414089
12840	847	16	behind	0.000195	3.161610470828504
12841	847	17	,	0.0	13.824832262406266
12842	847	18	the	0.0537	5.106838012230259
12843	847	19	customer	4.07e-05	9.226998970955506
12844	847	20	waited	1.82e-05	9.847981359407084
12845	847	21	at	0.00501	5.173086052683566
12846	847	22	her	0.002	6.490714515386557
12847	847	23	table	0.000112	1.1281331048864336
12848	847	24	.	0.0	7.830545008149496
12849	848	0	Before	0.000851	0.0
12850	848	1	the	0.0537	3.688269282269773
12851	848	2	assistant	5.25e-05	16.75108162752189
12852	848	3	who	0.00219	8.697192505480345
12853	848	4	the	0.0537	10.473527028391773
12854	848	5	boss	5.75e-05	7.375927955620611
12855	848	6	moved	0.000102	13.343963089674752
12856	848	7	down	0.000759	7.558608424389016
12857	848	8	the	0.0537	3.203405522833834
12858	848	9	hall	7.41e-05	3.2061415270766127
12859	848	10	wrote	0.00011	13.917921956862157
12860	848	11	the	0.0537	3.2610352893487544
12861	848	12	letter	8.91e-05	5.116519084634527
12862	848	13	that	0.0102	5.541805560749508
12863	848	14	the	0.0537	3.988574463539793
12864	848	15	lawyer	4.68e-05	8.38360394274376
12865	848	16	threw	2.88e-05	10.125424569453253
12866	848	17	away	0.000417	1.295643657804621
12867	848	18	.	0.0	11.027937505344852
12868	849	0	The	0.0537	0.0
12869	849	1	assistant	5.25e-05	14.323140092628469
12870	849	2	who	0.00219	7.4539796459522165
12871	849	3	the	0.0537	11.352017729733632
12872	849	4	boss	5.75e-05	7.880583246720185
12873	849	5	moved	0.000102	13.519823049179294
12874	849	6	down	0.000759	7.068747595867775
12875	849	7	the	0.0537	2.3217448160195016
12876	849	8	hall	7.41e-05	3.946015140141545
12877	849	9	wrote	0.00011	13.280852593532945
12878	849	10	the	0.0537	3.8026781546110557
12879	849	11	letter	8.91e-05	4.970985811862341
12880	849	12	that	0.0102	4.9718995193169615
12881	849	13	the	0.0537	3.7748770160501186
12882	849	14	lawyer	4.68e-05	8.484001502937296
12883	849	15	threw	2.88e-05	10.72659977833608
12884	849	16	away	0.000417	1.6637713206838176
12885	849	17	.	0.0	10.894801700486497
12886	850	0	Before	0.000851	0.0
12887	850	1	the	0.0537	3.688269282269773
12888	850	2	assistant	5.25e-05	16.75108162752189
12889	850	3	who	0.00219	8.697192505480345
12890	850	4	the	0.0537	10.473527028391773
12891	850	5	boss	5.75e-05	7.375927955620611
12892	850	6	moved	0.000102	13.343963089674752
12893	850	7	down	0.000759	7.558608424389016
12894	850	8	the	0.0537	3.203405522833834
12895	850	9	hall	7.41e-05	3.2061415270766127
12896	850	10	wrote	0.00011	13.917921956862157
12897	850	11	the	0.0537	3.2610352893487544
12898	850	12	letter	8.91e-05	5.116519084634527
12899	850	13	that	0.0102	5.541805560749508
12900	850	14	the	0.0537	3.988574463539793
12901	850	15	lawyer	4.68e-05	8.38360394274376
12902	850	16	threw	2.88e-05	10.125424569453253
12903	850	17	away	0.000417	1.295643657804621
12904	850	18	,	0.0	12.30357278777126
12905	850	19	she	0.00182	3.7525683162677383
12906	850	20	had	0.00214	2.461849203956328
12907	850	21	a	0.0229	3.950507370036355
12908	850	22	cup	0.000129	10.2228164352063
12909	850	23	of	0.0251	0.1482689699703552
12910	850	24	coffee	7.24e-05	0.4437852699550108
12911	850	25	.	0.0	8.27711931720304
12912	851	0	The	0.0537	0.0
12913	851	1	assistant	5.25e-05	14.323140092628469
12914	851	2	who	0.00219	7.4539796459522165
12915	851	3	the	0.0537	11.352017729733632
12916	851	4	boss	5.75e-05	7.880583246720185
12917	851	5	moved	0.000102	13.519823049179294
12918	851	6	down	0.000759	7.068747595867775
12919	851	7	the	0.0537	2.3217448160195016
12920	851	8	hall	7.41e-05	3.946015140141545
12921	851	9	wrote	0.00011	13.280852593532945
12922	851	10	the	0.0537	3.8026781546110557
12923	851	11	letter	8.91e-05	4.970985811862341
12924	851	12	that	0.0102	4.9718995193169615
12925	851	13	the	0.0537	3.7748770160501186
12926	851	14	lawyer	4.68e-05	8.484001502937296
12927	851	15	threw	2.88e-05	10.72659977833608
12928	851	16	away	0.000417	1.6637713206838176
12929	851	17	,	0.0	14.03509072016729
12930	851	18	she	0.00182	6.479989741340685
12931	851	19	had	0.00214	4.595902458510588
12932	851	20	a	0.0229	3.1595913405893894
12933	851	21	cup	0.000129	12.883404587954576
12934	851	22	of	0.0251	0.28067249513411435
12935	851	23	coffee	7.24e-05	0.4019884034404511
12936	851	24	.	0.0	9.586217789100791
12937	852	0	After	0.00129	0.0
12938	852	1	the	0.0537	3.356963065453456
12939	852	2	diplomat	4.9e-06	18.63994121873291
12940	852	3	who	0.00219	7.79944991686538
12941	852	4	the	0.0537	10.593126268125712
12942	852	5	spy	1.74e-05	9.182301132478866
12943	852	6	had	0.00214	3.3662141869851685
12944	852	7	contacted	1e-05	5.5090899262017246
12945	852	8	repeatedly	1.62e-05	10.638047929301885
12946	852	9	presented	5.62e-05	11.82443430791943
12947	852	10	the	0.0537	2.143588719845678
12948	852	11	file	5.62e-05	7.301845385196778
12949	852	12	that	0.0102	7.471297305480667
12950	852	13	the	0.0537	2.4499234109995527
12951	852	14	assistant	5.25e-05	12.940712648216978
12952	852	15	had	0.00214	0.8094173711686069
12953	852	16	written	0.000123	5.678655801165716
12954	852	17	.	0.0	16.13564474652359
12955	853	0	The	0.0537	0.0
12956	853	1	diplomat	4.9e-06	16.15842034018222
12957	853	2	who	0.00219	5.979357574563958
12958	853	3	the	0.0537	10.955846551347717
12959	853	4	spy	1.74e-05	10.317666487036178
12960	853	5	had	0.00214	3.977127143815106
12961	853	6	contacted	1e-05	4.717264218522925
12962	853	7	repeatedly	1.62e-05	10.06717620103143
12963	853	8	presented	5.62e-05	12.181271558974776
12964	853	9	the	0.0537	2.4044001289406087
12965	853	10	file	5.62e-05	8.004109697956007
12966	853	11	that	0.0102	7.159239265019866
12967	853	12	the	0.0537	2.725826624094041
12968	853	13	assistant	5.25e-05	12.466431195876407
12969	853	14	had	0.00214	0.917063713783354
12970	853	15	written	0.000123	6.216306912724783
12971	853	16	.	0.0	13.292487411600167
12972	854	0	After	0.00129	0.0
12973	854	1	the	0.0537	3.356963065453456
12974	854	2	diplomat	4.9e-06	18.63994121873291
12975	854	3	who	0.00219	7.79944991686538
12976	854	4	the	0.0537	10.593126268125712
12977	854	5	spy	1.74e-05	9.182301132478866
12978	854	6	had	0.00214	3.3662141869851685
12979	854	7	contacted	1e-05	5.5090899262017246
12980	854	8	repeatedly	1.62e-05	10.638047929301885
12981	854	9	presented	5.62e-05	11.82443430791943
12982	854	10	the	0.0537	2.143588719845678
12983	854	11	file	5.62e-05	7.301845385196778
12984	854	12	that	0.0102	7.471297305480667
12985	854	13	the	0.0537	2.4499234109995527
12986	854	14	assistant	5.25e-05	12.940712648216978
12987	854	15	had	0.00214	0.8094173711686069
12988	854	16	written	0.000123	5.678655801165716
12989	854	17	,	0.0	13.17641088978268
12990	854	18	the	0.0537	1.1469025540272004
12991	854	19	ambassador	2.24e-05	7.131171380235365
12992	854	20	gave	0.000178	6.439769336667176
12993	854	21	a	0.0229	3.513102758253323
12994	854	22	speech	7.08e-05	4.379157433644981
12995	854	23	.	0.0	8.089980971788462
12996	855	0	The	0.0537	0.0
12997	855	1	diplomat	4.9e-06	16.15842034018222
12998	855	2	who	0.00219	5.979357574563958
12999	855	3	the	0.0537	10.955846551347717
13000	855	4	spy	1.74e-05	10.317666487036178
13001	855	5	had	0.00214	3.977127143815106
13002	855	6	contacted	1e-05	4.717264218522925
13003	855	7	repeatedly	1.62e-05	10.06717620103143
13004	855	8	presented	5.62e-05	12.181271558974776
13005	855	9	the	0.0537	2.4044001289406087
13006	855	10	file	5.62e-05	8.004109697956007
13007	855	11	that	0.0102	7.159239265019866
13008	855	12	the	0.0537	2.725826624094041
13009	855	13	assistant	5.25e-05	12.466431195876407
13010	855	14	had	0.00214	0.917063713783354
13011	855	15	written	0.000123	6.216306912724783
13012	855	16	,	0.0	15.05376593805058
13013	855	17	the	0.0537	4.972949505009096
13014	855	18	ambassador	2.24e-05	9.443050394471348
13015	855	19	gave	0.000178	7.5516928475899965
13016	855	20	a	0.0229	3.640311020725845
13017	855	21	speech	7.08e-05	5.034175034447309
13018	855	22	.	0.0	7.9306054678306195
13019	856	0	While	0.000724	0.0
13020	856	1	the	0.0537	2.7114353578113244
13021	856	2	officials	4.79e-05	13.810674757813313
13022	856	3	who	0.00219	6.60691767016589
13023	856	4	the	0.0537	10.528189484723192
13024	856	5	coaches	1.82e-05	10.646416930609288
13025	856	6	had	0.00214	5.829216869300534
13026	856	7	bribed	1.12e-06	11.471763401959553
13027	856	8	handsomely	7.59e-07	22.57619300875384
13028	856	9	reviewed	1.7e-05	14.548542150183614
13029	856	10	the	0.0537	0.6906936601455835
13030	856	11	contract	8.71e-05	11.500191451688643
13031	856	12	that	0.0102	6.942433251199368
13032	856	13	the	0.0537	2.5559352493637046
13033	856	14	lawyers	2.45e-05	10.258146696136349
13034	856	15	had	0.00214	0.5965207226512976
13035	856	16	written	0.000123	2.677090974457225
13036	856	17	.	0.0	13.816347961593022
13037	857	0	The	0.0537	0.0
13038	857	1	officials	4.79e-05	14.094143872462743
13039	857	2	who	0.00219	5.598739996975158
13040	857	3	the	0.0537	10.771521095508493
13041	857	4	coaches	1.82e-05	10.338924188177188
13042	857	5	had	0.00214	5.9888346916577655
13043	857	6	bribed	1.12e-06	11.12617630346083
13044	857	7	handsomely	7.59e-07	21.99810121049263
13045	857	8	reviewed	1.7e-05	14.982210079919593
13046	857	9	the	0.0537	0.5157468420425799
13047	857	10	contract	8.71e-05	11.394729953026818
13048	857	11	that	0.0102	6.722124077497116
13049	857	12	the	0.0537	2.341839629354078
13050	857	13	lawyers	2.45e-05	10.702163962934032
13051	857	14	had	0.00214	0.5238539315246027
13052	857	15	written	0.000123	2.593777214954429
13053	857	16	.	0.0	13.444741171683793
13054	858	0	While	0.000724	0.0
13055	858	1	the	0.0537	2.7114353578113244
13056	858	2	officials	4.79e-05	13.810674757813313
13057	858	3	who	0.00219	6.60691767016589
13058	858	4	the	0.0537	10.528189484723192
13059	858	5	coaches	1.82e-05	10.646416930609288
13060	858	6	had	0.00214	5.829216869300534
13061	858	7	bribed	1.12e-06	11.471763401959553
13062	858	8	handsomely	7.59e-07	22.57619300875384
13063	858	9	reviewed	1.7e-05	14.548542150183614
13064	858	10	the	0.0537	0.6906936601455835
13065	858	11	contract	8.71e-05	11.500191451688643
13066	858	12	that	0.0102	6.942433251199368
13067	858	13	the	0.0537	2.5559352493637046
13068	858	14	lawyers	2.45e-05	10.258146696136349
13069	858	15	had	0.00214	0.5965207226512976
13070	858	16	written	0.000123	2.677090974457225
13071	858	17	,	0.0	13.168552609415801
13072	858	18	the	0.0537	1.5162240694563867
13073	858	19	players	0.0002	4.290498275486749
13074	858	20	waited	1.82e-05	6.556334784562126
13075	858	21	nervously	1.86e-06	4.940224082747439
13076	858	22	.	0.0	5.982711568849547
13077	859	0	The	0.0537	0.0
